,labels,directory
33283,94,data\CMATERdb\IsolatedTrain\94\2\bcc000031.bmp
33278,94,data\CMATERdb\IsolatedTrain\94\2\bcc000026.bmp
33281,94,data\CMATERdb\IsolatedTrain\94\2\bcc000029.bmp
33280,94,data\CMATERdb\IsolatedTrain\94\2\bcc000028.bmp
33279,94,data\CMATERdb\IsolatedTrain\94\2\bcc000027.bmp
33287,94,data\CMATERdb\IsolatedTrain\94\2\bcc000035.bmp
33282,94,data\CMATERdb\IsolatedTrain\94\2\bcc000030.bmp
33288,94,data\CMATERdb\IsolatedTrain\94\2\bcc000036.bmp
33298,94,data\CMATERdb\IsolatedTrain\94\2\bcc000046.bmp
33290,94,data\CMATERdb\IsolatedTrain\94\2\bcc000038.bmp
33291,94,data\CMATERdb\IsolatedTrain\94\2\bcc000039.bmp
33292,94,data\CMATERdb\IsolatedTrain\94\2\bcc000040.bmp
33293,94,data\CMATERdb\IsolatedTrain\94\2\bcc000041.bmp
33294,94,data\CMATERdb\IsolatedTrain\94\2\bcc000042.bmp
33295,94,data\CMATERdb\IsolatedTrain\94\2\bcc000043.bmp
33296,94,data\CMATERdb\IsolatedTrain\94\2\bcc000044.bmp
33297,94,data\CMATERdb\IsolatedTrain\94\2\bcc000045.bmp
33300,94,data\CMATERdb\IsolatedTrain\94\2\bcc000048.bmp
33299,94,data\CMATERdb\IsolatedTrain\94\2\bcc000047.bmp
33289,94,data\CMATERdb\IsolatedTrain\94\2\bcc000037.bmp
33277,94,data\CMATERdb\IsolatedTrain\94\2\bcc000025.bmp
33254,94,data\CMATERdb\IsolatedTrain\94\2\bcc000002.bmp
33275,94,data\CMATERdb\IsolatedTrain\94\2\bcc000023.bmp
33301,94,data\CMATERdb\IsolatedTrain\94\2\bcc000049.bmp
33252,94,data\CMATERdb\IsolatedTrain\94\2\bcc000000.bmp
33253,94,data\CMATERdb\IsolatedTrain\94\2\bcc000001.bmp
33255,94,data\CMATERdb\IsolatedTrain\94\2\bcc000003.bmp
33256,94,data\CMATERdb\IsolatedTrain\94\2\bcc000004.bmp
33257,94,data\CMATERdb\IsolatedTrain\94\2\bcc000005.bmp
33258,94,data\CMATERdb\IsolatedTrain\94\2\bcc000006.bmp
33259,94,data\CMATERdb\IsolatedTrain\94\2\bcc000007.bmp
33260,94,data\CMATERdb\IsolatedTrain\94\2\bcc000008.bmp
33261,94,data\CMATERdb\IsolatedTrain\94\2\bcc000009.bmp
33262,94,data\CMATERdb\IsolatedTrain\94\2\bcc000010.bmp
33263,94,data\CMATERdb\IsolatedTrain\94\2\bcc000011.bmp
33264,94,data\CMATERdb\IsolatedTrain\94\2\bcc000012.bmp
33265,94,data\CMATERdb\IsolatedTrain\94\2\bcc000013.bmp
33266,94,data\CMATERdb\IsolatedTrain\94\2\bcc000014.bmp
33267,94,data\CMATERdb\IsolatedTrain\94\2\bcc000015.bmp
33268,94,data\CMATERdb\IsolatedTrain\94\2\bcc000016.bmp
33269,94,data\CMATERdb\IsolatedTrain\94\2\bcc000017.bmp
33270,94,data\CMATERdb\IsolatedTrain\94\2\bcc000018.bmp
33271,94,data\CMATERdb\IsolatedTrain\94\2\bcc000019.bmp
33272,94,data\CMATERdb\IsolatedTrain\94\2\bcc000020.bmp
33273,94,data\CMATERdb\IsolatedTrain\94\2\bcc000021.bmp
33274,94,data\CMATERdb\IsolatedTrain\94\2\bcc000022.bmp
33276,94,data\CMATERdb\IsolatedTrain\94\2\bcc000024.bmp
33302,94,data\CMATERdb\IsolatedTrain\94\2\bcc000050.bmp
33349,94,data\CMATERdb\IsolatedTrain\94\2\bcc000097.bmp
33304,94,data\CMATERdb\IsolatedTrain\94\2\bcc000052.bmp
33332,94,data\CMATERdb\IsolatedTrain\94\2\bcc000080.bmp
33333,94,data\CMATERdb\IsolatedTrain\94\2\bcc000081.bmp
33334,94,data\CMATERdb\IsolatedTrain\94\2\bcc000082.bmp
33335,94,data\CMATERdb\IsolatedTrain\94\2\bcc000083.bmp
33336,94,data\CMATERdb\IsolatedTrain\94\2\bcc000084.bmp
33337,94,data\CMATERdb\IsolatedTrain\94\2\bcc000085.bmp
33338,94,data\CMATERdb\IsolatedTrain\94\2\bcc000086.bmp
33339,94,data\CMATERdb\IsolatedTrain\94\2\bcc000087.bmp
33340,94,data\CMATERdb\IsolatedTrain\94\2\bcc000088.bmp
33341,94,data\CMATERdb\IsolatedTrain\94\2\bcc000089.bmp
33331,94,data\CMATERdb\IsolatedTrain\94\2\bcc000079.bmp
33342,94,data\CMATERdb\IsolatedTrain\94\2\bcc000090.bmp
33344,94,data\CMATERdb\IsolatedTrain\94\2\bcc000092.bmp
33345,94,data\CMATERdb\IsolatedTrain\94\2\bcc000093.bmp
33346,94,data\CMATERdb\IsolatedTrain\94\2\bcc000094.bmp
33347,94,data\CMATERdb\IsolatedTrain\94\2\bcc000095.bmp
33348,94,data\CMATERdb\IsolatedTrain\94\2\bcc000096.bmp
33251,94,data\CMATERdb\IsolatedTrain\94\1\bcc000108.bmp
33350,94,data\CMATERdb\IsolatedTrain\94\2\bcc000098.bmp
33351,94,data\CMATERdb\IsolatedTrain\94\2\bcc000099.bmp
33352,94,data\CMATERdb\IsolatedTrain\94\2\bcc000100.bmp
33353,94,data\CMATERdb\IsolatedTrain\94\2\bcc000101.bmp
33343,94,data\CMATERdb\IsolatedTrain\94\2\bcc000091.bmp
33330,94,data\CMATERdb\IsolatedTrain\94\2\bcc000078.bmp
33329,94,data\CMATERdb\IsolatedTrain\94\2\bcc000077.bmp
33328,94,data\CMATERdb\IsolatedTrain\94\2\bcc000076.bmp
33305,94,data\CMATERdb\IsolatedTrain\94\2\bcc000053.bmp
33306,94,data\CMATERdb\IsolatedTrain\94\2\bcc000054.bmp
33307,94,data\CMATERdb\IsolatedTrain\94\2\bcc000055.bmp
33308,94,data\CMATERdb\IsolatedTrain\94\2\bcc000056.bmp
33309,94,data\CMATERdb\IsolatedTrain\94\2\bcc000057.bmp
33310,94,data\CMATERdb\IsolatedTrain\94\2\bcc000058.bmp
33311,94,data\CMATERdb\IsolatedTrain\94\2\bcc000059.bmp
33312,94,data\CMATERdb\IsolatedTrain\94\2\bcc000060.bmp
33313,94,data\CMATERdb\IsolatedTrain\94\2\bcc000061.bmp
33314,94,data\CMATERdb\IsolatedTrain\94\2\bcc000062.bmp
33315,94,data\CMATERdb\IsolatedTrain\94\2\bcc000063.bmp
33316,94,data\CMATERdb\IsolatedTrain\94\2\bcc000064.bmp
33317,94,data\CMATERdb\IsolatedTrain\94\2\bcc000065.bmp
33318,94,data\CMATERdb\IsolatedTrain\94\2\bcc000066.bmp
33319,94,data\CMATERdb\IsolatedTrain\94\2\bcc000067.bmp
33320,94,data\CMATERdb\IsolatedTrain\94\2\bcc000068.bmp
33321,94,data\CMATERdb\IsolatedTrain\94\2\bcc000069.bmp
33322,94,data\CMATERdb\IsolatedTrain\94\2\bcc000070.bmp
33323,94,data\CMATERdb\IsolatedTrain\94\2\bcc000071.bmp
33324,94,data\CMATERdb\IsolatedTrain\94\2\bcc000072.bmp
33325,94,data\CMATERdb\IsolatedTrain\94\2\bcc000073.bmp
33326,94,data\CMATERdb\IsolatedTrain\94\2\bcc000074.bmp
33327,94,data\CMATERdb\IsolatedTrain\94\2\bcc000075.bmp
33303,94,data\CMATERdb\IsolatedTrain\94\2\bcc000051.bmp
33250,94,data\CMATERdb\IsolatedTrain\94\1\bcc000107.bmp
33170,94,data\CMATERdb\IsolatedTrain\94\1\bcc000027.bmp
33248,94,data\CMATERdb\IsolatedTrain\94\1\bcc000105.bmp
33171,94,data\CMATERdb\IsolatedTrain\94\1\bcc000028.bmp
33172,94,data\CMATERdb\IsolatedTrain\94\1\bcc000029.bmp
33173,94,data\CMATERdb\IsolatedTrain\94\1\bcc000030.bmp
33174,94,data\CMATERdb\IsolatedTrain\94\1\bcc000031.bmp
33175,94,data\CMATERdb\IsolatedTrain\94\1\bcc000032.bmp
33176,94,data\CMATERdb\IsolatedTrain\94\1\bcc000033.bmp
33177,94,data\CMATERdb\IsolatedTrain\94\1\bcc000034.bmp
33178,94,data\CMATERdb\IsolatedTrain\94\1\bcc000035.bmp
33179,94,data\CMATERdb\IsolatedTrain\94\1\bcc000036.bmp
33180,94,data\CMATERdb\IsolatedTrain\94\1\bcc000037.bmp
33181,94,data\CMATERdb\IsolatedTrain\94\1\bcc000038.bmp
33182,94,data\CMATERdb\IsolatedTrain\94\1\bcc000039.bmp
33183,94,data\CMATERdb\IsolatedTrain\94\1\bcc000040.bmp
33184,94,data\CMATERdb\IsolatedTrain\94\1\bcc000041.bmp
33185,94,data\CMATERdb\IsolatedTrain\94\1\bcc000042.bmp
33186,94,data\CMATERdb\IsolatedTrain\94\1\bcc000043.bmp
33187,94,data\CMATERdb\IsolatedTrain\94\1\bcc000044.bmp
33188,94,data\CMATERdb\IsolatedTrain\94\1\bcc000045.bmp
33189,94,data\CMATERdb\IsolatedTrain\94\1\bcc000046.bmp
33190,94,data\CMATERdb\IsolatedTrain\94\1\bcc000047.bmp
33191,94,data\CMATERdb\IsolatedTrain\94\1\bcc000048.bmp
33192,94,data\CMATERdb\IsolatedTrain\94\1\bcc000049.bmp
33193,94,data\CMATERdb\IsolatedTrain\94\1\bcc000050.bmp
33169,94,data\CMATERdb\IsolatedTrain\94\1\bcc000026.bmp
33194,94,data\CMATERdb\IsolatedTrain\94\1\bcc000051.bmp
33167,94,data\CMATERdb\IsolatedTrain\94\1\bcc000024.bmp
33165,94,data\CMATERdb\IsolatedTrain\94\1\bcc000022.bmp
33249,94,data\CMATERdb\IsolatedTrain\94\1\bcc000106.bmp
33143,94,data\CMATERdb\IsolatedTrain\94\1\bcc000000.bmp
33144,94,data\CMATERdb\IsolatedTrain\94\1\bcc000001.bmp
33145,94,data\CMATERdb\IsolatedTrain\94\1\bcc000002.bmp
33146,94,data\CMATERdb\IsolatedTrain\94\1\bcc000003.bmp
33147,94,data\CMATERdb\IsolatedTrain\94\1\bcc000004.bmp
33148,94,data\CMATERdb\IsolatedTrain\94\1\bcc000005.bmp
33149,94,data\CMATERdb\IsolatedTrain\94\1\bcc000006.bmp
33150,94,data\CMATERdb\IsolatedTrain\94\1\bcc000007.bmp
33151,94,data\CMATERdb\IsolatedTrain\94\1\bcc000008.bmp
33152,94,data\CMATERdb\IsolatedTrain\94\1\bcc000009.bmp
33153,94,data\CMATERdb\IsolatedTrain\94\1\bcc000010.bmp
33154,94,data\CMATERdb\IsolatedTrain\94\1\bcc000011.bmp
33155,94,data\CMATERdb\IsolatedTrain\94\1\bcc000012.bmp
33156,94,data\CMATERdb\IsolatedTrain\94\1\bcc000013.bmp
33157,94,data\CMATERdb\IsolatedTrain\94\1\bcc000014.bmp
33158,94,data\CMATERdb\IsolatedTrain\94\1\bcc000015.bmp
33159,94,data\CMATERdb\IsolatedTrain\94\1\bcc000016.bmp
33160,94,data\CMATERdb\IsolatedTrain\94\1\bcc000017.bmp
33161,94,data\CMATERdb\IsolatedTrain\94\1\bcc000018.bmp
33162,94,data\CMATERdb\IsolatedTrain\94\1\bcc000019.bmp
33163,94,data\CMATERdb\IsolatedTrain\94\1\bcc000020.bmp
33164,94,data\CMATERdb\IsolatedTrain\94\1\bcc000021.bmp
33166,94,data\CMATERdb\IsolatedTrain\94\1\bcc000023.bmp
33195,94,data\CMATERdb\IsolatedTrain\94\1\bcc000052.bmp
33168,94,data\CMATERdb\IsolatedTrain\94\1\bcc000025.bmp
33197,94,data\CMATERdb\IsolatedTrain\94\1\bcc000054.bmp
33225,94,data\CMATERdb\IsolatedTrain\94\1\bcc000082.bmp
33226,94,data\CMATERdb\IsolatedTrain\94\1\bcc000083.bmp
33227,94,data\CMATERdb\IsolatedTrain\94\1\bcc000084.bmp
33228,94,data\CMATERdb\IsolatedTrain\94\1\bcc000085.bmp
33229,94,data\CMATERdb\IsolatedTrain\94\1\bcc000086.bmp
33230,94,data\CMATERdb\IsolatedTrain\94\1\bcc000087.bmp
33231,94,data\CMATERdb\IsolatedTrain\94\1\bcc000088.bmp
33232,94,data\CMATERdb\IsolatedTrain\94\1\bcc000089.bmp
33233,94,data\CMATERdb\IsolatedTrain\94\1\bcc000090.bmp
33235,94,data\CMATERdb\IsolatedTrain\94\1\bcc000092.bmp
33236,94,data\CMATERdb\IsolatedTrain\94\1\bcc000093.bmp
33237,94,data\CMATERdb\IsolatedTrain\94\1\bcc000094.bmp
33238,94,data\CMATERdb\IsolatedTrain\94\1\bcc000095.bmp
33239,94,data\CMATERdb\IsolatedTrain\94\1\bcc000096.bmp
33240,94,data\CMATERdb\IsolatedTrain\94\1\bcc000097.bmp
33241,94,data\CMATERdb\IsolatedTrain\94\1\bcc000098.bmp
33242,94,data\CMATERdb\IsolatedTrain\94\1\bcc000099.bmp
33243,94,data\CMATERdb\IsolatedTrain\94\1\bcc000100.bmp
33244,94,data\CMATERdb\IsolatedTrain\94\1\bcc000101.bmp
33245,94,data\CMATERdb\IsolatedTrain\94\1\bcc000102.bmp
33246,94,data\CMATERdb\IsolatedTrain\94\1\bcc000103.bmp
33247,94,data\CMATERdb\IsolatedTrain\94\1\bcc000104.bmp
33196,94,data\CMATERdb\IsolatedTrain\94\1\bcc000053.bmp
33224,94,data\CMATERdb\IsolatedTrain\94\1\bcc000081.bmp
33223,94,data\CMATERdb\IsolatedTrain\94\1\bcc000080.bmp
33234,94,data\CMATERdb\IsolatedTrain\94\1\bcc000091.bmp
33199,94,data\CMATERdb\IsolatedTrain\94\1\bcc000056.bmp
33198,94,data\CMATERdb\IsolatedTrain\94\1\bcc000055.bmp
33222,94,data\CMATERdb\IsolatedTrain\94\1\bcc000079.bmp
33200,94,data\CMATERdb\IsolatedTrain\94\1\bcc000057.bmp
33201,94,data\CMATERdb\IsolatedTrain\94\1\bcc000058.bmp
33202,94,data\CMATERdb\IsolatedTrain\94\1\bcc000059.bmp
33203,94,data\CMATERdb\IsolatedTrain\94\1\bcc000060.bmp
33204,94,data\CMATERdb\IsolatedTrain\94\1\bcc000061.bmp
33205,94,data\CMATERdb\IsolatedTrain\94\1\bcc000062.bmp
33207,94,data\CMATERdb\IsolatedTrain\94\1\bcc000064.bmp
33208,94,data\CMATERdb\IsolatedTrain\94\1\bcc000065.bmp
33209,94,data\CMATERdb\IsolatedTrain\94\1\bcc000066.bmp
33210,94,data\CMATERdb\IsolatedTrain\94\1\bcc000067.bmp
33206,94,data\CMATERdb\IsolatedTrain\94\1\bcc000063.bmp
33220,94,data\CMATERdb\IsolatedTrain\94\1\bcc000077.bmp
33212,94,data\CMATERdb\IsolatedTrain\94\1\bcc000069.bmp
33213,94,data\CMATERdb\IsolatedTrain\94\1\bcc000070.bmp
33214,94,data\CMATERdb\IsolatedTrain\94\1\bcc000071.bmp
33215,94,data\CMATERdb\IsolatedTrain\94\1\bcc000072.bmp
33216,94,data\CMATERdb\IsolatedTrain\94\1\bcc000073.bmp
33217,94,data\CMATERdb\IsolatedTrain\94\1\bcc000074.bmp
33218,94,data\CMATERdb\IsolatedTrain\94\1\bcc000075.bmp
33219,94,data\CMATERdb\IsolatedTrain\94\1\bcc000076.bmp
33211,94,data\CMATERdb\IsolatedTrain\94\1\bcc000068.bmp
33221,94,data\CMATERdb\IsolatedTrain\94\1\bcc000078.bmp
33502,95,data\CMATERdb\IsolatedTrain\95\bcc000148.bmp
33501,95,data\CMATERdb\IsolatedTrain\95\bcc000147.bmp
33500,95,data\CMATERdb\IsolatedTrain\95\bcc000146.bmp
33499,95,data\CMATERdb\IsolatedTrain\95\bcc000145.bmp
33494,95,data\CMATERdb\IsolatedTrain\95\bcc000140.bmp
33497,95,data\CMATERdb\IsolatedTrain\95\bcc000143.bmp
33496,95,data\CMATERdb\IsolatedTrain\95\bcc000142.bmp
33495,95,data\CMATERdb\IsolatedTrain\95\bcc000141.bmp
33503,95,data\CMATERdb\IsolatedTrain\95\bcc000149.bmp
33498,95,data\CMATERdb\IsolatedTrain\95\bcc000144.bmp
33504,95,data\CMATERdb\IsolatedTrain\95\bcc000150.bmp
33516,95,data\CMATERdb\IsolatedTrain\95\bcc000162.bmp
33506,95,data\CMATERdb\IsolatedTrain\95\bcc000152.bmp
33507,95,data\CMATERdb\IsolatedTrain\95\bcc000153.bmp
33508,95,data\CMATERdb\IsolatedTrain\95\bcc000154.bmp
33509,95,data\CMATERdb\IsolatedTrain\95\bcc000155.bmp
33510,95,data\CMATERdb\IsolatedTrain\95\bcc000156.bmp
33511,95,data\CMATERdb\IsolatedTrain\95\bcc000157.bmp
33512,95,data\CMATERdb\IsolatedTrain\95\bcc000158.bmp
33513,95,data\CMATERdb\IsolatedTrain\95\bcc000159.bmp
33514,95,data\CMATERdb\IsolatedTrain\95\bcc000160.bmp
33515,95,data\CMATERdb\IsolatedTrain\95\bcc000161.bmp
33493,95,data\CMATERdb\IsolatedTrain\95\bcc000139.bmp
33505,95,data\CMATERdb\IsolatedTrain\95\bcc000151.bmp
33492,95,data\CMATERdb\IsolatedTrain\95\bcc000138.bmp
33466,95,data\CMATERdb\IsolatedTrain\95\bcc000112.bmp
33490,95,data\CMATERdb\IsolatedTrain\95\bcc000136.bmp
33517,95,data\CMATERdb\IsolatedTrain\95\bcc000163.bmp
33467,95,data\CMATERdb\IsolatedTrain\95\bcc000113.bmp
33468,95,data\CMATERdb\IsolatedTrain\95\bcc000114.bmp
33469,95,data\CMATERdb\IsolatedTrain\95\bcc000115.bmp
33470,95,data\CMATERdb\IsolatedTrain\95\bcc000116.bmp
33471,95,data\CMATERdb\IsolatedTrain\95\bcc000117.bmp
33472,95,data\CMATERdb\IsolatedTrain\95\bcc000118.bmp
33473,95,data\CMATERdb\IsolatedTrain\95\bcc000119.bmp
33474,95,data\CMATERdb\IsolatedTrain\95\bcc000120.bmp
33475,95,data\CMATERdb\IsolatedTrain\95\bcc000121.bmp
33476,95,data\CMATERdb\IsolatedTrain\95\bcc000122.bmp
33491,95,data\CMATERdb\IsolatedTrain\95\bcc000137.bmp
33477,95,data\CMATERdb\IsolatedTrain\95\bcc000123.bmp
33479,95,data\CMATERdb\IsolatedTrain\95\bcc000125.bmp
33480,95,data\CMATERdb\IsolatedTrain\95\bcc000126.bmp
33481,95,data\CMATERdb\IsolatedTrain\95\bcc000127.bmp
33482,95,data\CMATERdb\IsolatedTrain\95\bcc000128.bmp
33483,95,data\CMATERdb\IsolatedTrain\95\bcc000129.bmp
33484,95,data\CMATERdb\IsolatedTrain\95\bcc000130.bmp
33485,95,data\CMATERdb\IsolatedTrain\95\bcc000131.bmp
33486,95,data\CMATERdb\IsolatedTrain\95\bcc000132.bmp
33487,95,data\CMATERdb\IsolatedTrain\95\bcc000133.bmp
33488,95,data\CMATERdb\IsolatedTrain\95\bcc000134.bmp
33489,95,data\CMATERdb\IsolatedTrain\95\bcc000135.bmp
33478,95,data\CMATERdb\IsolatedTrain\95\bcc000124.bmp
33518,95,data\CMATERdb\IsolatedTrain\95\bcc000164.bmp
33571,95,data\CMATERdb\IsolatedTrain\95\bcc000217.bmp
33520,95,data\CMATERdb\IsolatedTrain\95\bcc000166.bmp
33549,95,data\CMATERdb\IsolatedTrain\95\bcc000195.bmp
33550,95,data\CMATERdb\IsolatedTrain\95\bcc000196.bmp
33551,95,data\CMATERdb\IsolatedTrain\95\bcc000197.bmp
33552,95,data\CMATERdb\IsolatedTrain\95\bcc000198.bmp
33553,95,data\CMATERdb\IsolatedTrain\95\bcc000199.bmp
33554,95,data\CMATERdb\IsolatedTrain\95\bcc000200.bmp
33555,95,data\CMATERdb\IsolatedTrain\95\bcc000201.bmp
33556,95,data\CMATERdb\IsolatedTrain\95\bcc000202.bmp
33557,95,data\CMATERdb\IsolatedTrain\95\bcc000203.bmp
33558,95,data\CMATERdb\IsolatedTrain\95\bcc000204.bmp
33559,95,data\CMATERdb\IsolatedTrain\95\bcc000205.bmp
33560,95,data\CMATERdb\IsolatedTrain\95\bcc000206.bmp
33561,95,data\CMATERdb\IsolatedTrain\95\bcc000207.bmp
33562,95,data\CMATERdb\IsolatedTrain\95\bcc000208.bmp
33563,95,data\CMATERdb\IsolatedTrain\95\bcc000209.bmp
33564,95,data\CMATERdb\IsolatedTrain\95\bcc000210.bmp
33565,95,data\CMATERdb\IsolatedTrain\95\bcc000211.bmp
33566,95,data\CMATERdb\IsolatedTrain\95\bcc000212.bmp
33567,95,data\CMATERdb\IsolatedTrain\95\bcc000213.bmp
33568,95,data\CMATERdb\IsolatedTrain\95\bcc000214.bmp
33569,95,data\CMATERdb\IsolatedTrain\95\bcc000215.bmp
33570,95,data\CMATERdb\IsolatedTrain\95\bcc000216.bmp
33465,95,data\CMATERdb\IsolatedTrain\95\bcc000111.bmp
33548,95,data\CMATERdb\IsolatedTrain\95\bcc000194.bmp
33547,95,data\CMATERdb\IsolatedTrain\95\bcc000193.bmp
33546,95,data\CMATERdb\IsolatedTrain\95\bcc000192.bmp
33545,95,data\CMATERdb\IsolatedTrain\95\bcc000191.bmp
33521,95,data\CMATERdb\IsolatedTrain\95\bcc000167.bmp
33522,95,data\CMATERdb\IsolatedTrain\95\bcc000168.bmp
33523,95,data\CMATERdb\IsolatedTrain\95\bcc000169.bmp
33524,95,data\CMATERdb\IsolatedTrain\95\bcc000170.bmp
33525,95,data\CMATERdb\IsolatedTrain\95\bcc000171.bmp
33526,95,data\CMATERdb\IsolatedTrain\95\bcc000172.bmp
33527,95,data\CMATERdb\IsolatedTrain\95\bcc000173.bmp
33528,95,data\CMATERdb\IsolatedTrain\95\bcc000174.bmp
33529,95,data\CMATERdb\IsolatedTrain\95\bcc000175.bmp
33530,95,data\CMATERdb\IsolatedTrain\95\bcc000176.bmp
33531,95,data\CMATERdb\IsolatedTrain\95\bcc000177.bmp
33519,95,data\CMATERdb\IsolatedTrain\95\bcc000165.bmp
33532,95,data\CMATERdb\IsolatedTrain\95\bcc000178.bmp
33534,95,data\CMATERdb\IsolatedTrain\95\bcc000180.bmp
33535,95,data\CMATERdb\IsolatedTrain\95\bcc000181.bmp
33536,95,data\CMATERdb\IsolatedTrain\95\bcc000182.bmp
33537,95,data\CMATERdb\IsolatedTrain\95\bcc000183.bmp
33538,95,data\CMATERdb\IsolatedTrain\95\bcc000184.bmp
33539,95,data\CMATERdb\IsolatedTrain\95\bcc000185.bmp
33540,95,data\CMATERdb\IsolatedTrain\95\bcc000186.bmp
33541,95,data\CMATERdb\IsolatedTrain\95\bcc000187.bmp
33542,95,data\CMATERdb\IsolatedTrain\95\bcc000188.bmp
33543,95,data\CMATERdb\IsolatedTrain\95\bcc000189.bmp
33544,95,data\CMATERdb\IsolatedTrain\95\bcc000190.bmp
33533,95,data\CMATERdb\IsolatedTrain\95\bcc000179.bmp
33464,95,data\CMATERdb\IsolatedTrain\95\bcc000110.bmp
33463,95,data\CMATERdb\IsolatedTrain\95\bcc000109.bmp
33462,95,data\CMATERdb\IsolatedTrain\95\bcc000108.bmp
33383,95,data\CMATERdb\IsolatedTrain\95\bcc000029.bmp
33384,95,data\CMATERdb\IsolatedTrain\95\bcc000030.bmp
33385,95,data\CMATERdb\IsolatedTrain\95\bcc000031.bmp
33386,95,data\CMATERdb\IsolatedTrain\95\bcc000032.bmp
33387,95,data\CMATERdb\IsolatedTrain\95\bcc000033.bmp
33388,95,data\CMATERdb\IsolatedTrain\95\bcc000034.bmp
33389,95,data\CMATERdb\IsolatedTrain\95\bcc000035.bmp
33390,95,data\CMATERdb\IsolatedTrain\95\bcc000036.bmp
33391,95,data\CMATERdb\IsolatedTrain\95\bcc000037.bmp
33392,95,data\CMATERdb\IsolatedTrain\95\bcc000038.bmp
33393,95,data\CMATERdb\IsolatedTrain\95\bcc000039.bmp
33394,95,data\CMATERdb\IsolatedTrain\95\bcc000040.bmp
33395,95,data\CMATERdb\IsolatedTrain\95\bcc000041.bmp
33396,95,data\CMATERdb\IsolatedTrain\95\bcc000042.bmp
33397,95,data\CMATERdb\IsolatedTrain\95\bcc000043.bmp
33398,95,data\CMATERdb\IsolatedTrain\95\bcc000044.bmp
33399,95,data\CMATERdb\IsolatedTrain\95\bcc000045.bmp
33400,95,data\CMATERdb\IsolatedTrain\95\bcc000046.bmp
33401,95,data\CMATERdb\IsolatedTrain\95\bcc000047.bmp
33402,95,data\CMATERdb\IsolatedTrain\95\bcc000048.bmp
33403,95,data\CMATERdb\IsolatedTrain\95\bcc000049.bmp
33404,95,data\CMATERdb\IsolatedTrain\95\bcc000050.bmp
33405,95,data\CMATERdb\IsolatedTrain\95\bcc000051.bmp
33382,95,data\CMATERdb\IsolatedTrain\95\bcc000028.bmp
33381,95,data\CMATERdb\IsolatedTrain\95\bcc000027.bmp
33380,95,data\CMATERdb\IsolatedTrain\95\bcc000026.bmp
33379,95,data\CMATERdb\IsolatedTrain\95\bcc000025.bmp
33354,95,data\CMATERdb\IsolatedTrain\95\bcc000000.bmp
33355,95,data\CMATERdb\IsolatedTrain\95\bcc000001.bmp
33357,95,data\CMATERdb\IsolatedTrain\95\bcc000003.bmp
33358,95,data\CMATERdb\IsolatedTrain\95\bcc000004.bmp
33359,95,data\CMATERdb\IsolatedTrain\95\bcc000005.bmp
33360,95,data\CMATERdb\IsolatedTrain\95\bcc000006.bmp
33361,95,data\CMATERdb\IsolatedTrain\95\bcc000007.bmp
33362,95,data\CMATERdb\IsolatedTrain\95\bcc000008.bmp
33363,95,data\CMATERdb\IsolatedTrain\95\bcc000009.bmp
33364,95,data\CMATERdb\IsolatedTrain\95\bcc000010.bmp
33365,95,data\CMATERdb\IsolatedTrain\95\bcc000011.bmp
33406,95,data\CMATERdb\IsolatedTrain\95\bcc000052.bmp
33366,95,data\CMATERdb\IsolatedTrain\95\bcc000012.bmp
33368,95,data\CMATERdb\IsolatedTrain\95\bcc000014.bmp
33369,95,data\CMATERdb\IsolatedTrain\95\bcc000015.bmp
33370,95,data\CMATERdb\IsolatedTrain\95\bcc000016.bmp
33371,95,data\CMATERdb\IsolatedTrain\95\bcc000017.bmp
33372,95,data\CMATERdb\IsolatedTrain\95\bcc000018.bmp
33373,95,data\CMATERdb\IsolatedTrain\95\bcc000019.bmp
33374,95,data\CMATERdb\IsolatedTrain\95\bcc000020.bmp
33375,95,data\CMATERdb\IsolatedTrain\95\bcc000021.bmp
33376,95,data\CMATERdb\IsolatedTrain\95\bcc000022.bmp
33377,95,data\CMATERdb\IsolatedTrain\95\bcc000023.bmp
33378,95,data\CMATERdb\IsolatedTrain\95\bcc000024.bmp
33367,95,data\CMATERdb\IsolatedTrain\95\bcc000013.bmp
33407,95,data\CMATERdb\IsolatedTrain\95\bcc000053.bmp
33356,95,data\CMATERdb\IsolatedTrain\95\bcc000002.bmp
33409,95,data\CMATERdb\IsolatedTrain\95\bcc000055.bmp
33438,95,data\CMATERdb\IsolatedTrain\95\bcc000084.bmp
33439,95,data\CMATERdb\IsolatedTrain\95\bcc000085.bmp
33440,95,data\CMATERdb\IsolatedTrain\95\bcc000086.bmp
33441,95,data\CMATERdb\IsolatedTrain\95\bcc000087.bmp
33442,95,data\CMATERdb\IsolatedTrain\95\bcc000088.bmp
33443,95,data\CMATERdb\IsolatedTrain\95\bcc000089.bmp
33444,95,data\CMATERdb\IsolatedTrain\95\bcc000090.bmp
33445,95,data\CMATERdb\IsolatedTrain\95\bcc000091.bmp
33446,95,data\CMATERdb\IsolatedTrain\95\bcc000092.bmp
33447,95,data\CMATERdb\IsolatedTrain\95\bcc000093.bmp
33448,95,data\CMATERdb\IsolatedTrain\95\bcc000094.bmp
33437,95,data\CMATERdb\IsolatedTrain\95\bcc000083.bmp
33449,95,data\CMATERdb\IsolatedTrain\95\bcc000095.bmp
33451,95,data\CMATERdb\IsolatedTrain\95\bcc000097.bmp
