,labels,directory
8493,99,data\CMATERdb\IsolatedTest\99\bcc000024.bmp
8469,99,data\CMATERdb\IsolatedTest\99\bcc000000.bmp
8470,99,data\CMATERdb\IsolatedTest\99\bcc000001.bmp
8471,99,data\CMATERdb\IsolatedTest\99\bcc000002.bmp
8472,99,data\CMATERdb\IsolatedTest\99\bcc000003.bmp
8473,99,data\CMATERdb\IsolatedTest\99\bcc000004.bmp
8474,99,data\CMATERdb\IsolatedTest\99\bcc000005.bmp
8475,99,data\CMATERdb\IsolatedTest\99\bcc000006.bmp
8476,99,data\CMATERdb\IsolatedTest\99\bcc000007.bmp
8477,99,data\CMATERdb\IsolatedTest\99\bcc000008.bmp
8478,99,data\CMATERdb\IsolatedTest\99\bcc000009.bmp
8494,99,data\CMATERdb\IsolatedTest\99\bcc000025.bmp
8479,99,data\CMATERdb\IsolatedTest\99\bcc000010.bmp
8481,99,data\CMATERdb\IsolatedTest\99\bcc000012.bmp
8483,99,data\CMATERdb\IsolatedTest\99\bcc000014.bmp
8484,99,data\CMATERdb\IsolatedTest\99\bcc000015.bmp
8485,99,data\CMATERdb\IsolatedTest\99\bcc000016.bmp
8486,99,data\CMATERdb\IsolatedTest\99\bcc000017.bmp
8487,99,data\CMATERdb\IsolatedTest\99\bcc000018.bmp
8488,99,data\CMATERdb\IsolatedTest\99\bcc000019.bmp
8490,99,data\CMATERdb\IsolatedTest\99\bcc000021.bmp
8491,99,data\CMATERdb\IsolatedTest\99\bcc000022.bmp
8492,99,data\CMATERdb\IsolatedTest\99\bcc000023.bmp
8480,99,data\CMATERdb\IsolatedTest\99\bcc000011.bmp
8482,99,data\CMATERdb\IsolatedTest\99\bcc000013.bmp
8519,99,data\CMATERdb\IsolatedTest\99\bcc000050.bmp
8518,99,data\CMATERdb\IsolatedTest\99\bcc000049.bmp
107,100,data\CMATERdb\IsolatedTest\100\bcc000000.bmp
135,100,data\CMATERdb\IsolatedTest\100\bcc000028.bmp
136,100,data\CMATERdb\IsolatedTest\100\bcc000029.bmp
137,100,data\CMATERdb\IsolatedTest\100\bcc000030.bmp
138,100,data\CMATERdb\IsolatedTest\100\bcc000031.bmp
139,100,data\CMATERdb\IsolatedTest\100\bcc000032.bmp
140,100,data\CMATERdb\IsolatedTest\100\bcc000033.bmp
141,100,data\CMATERdb\IsolatedTest\100\bcc000034.bmp
142,100,data\CMATERdb\IsolatedTest\100\bcc000035.bmp
143,100,data\CMATERdb\IsolatedTest\100\bcc000036.bmp
144,100,data\CMATERdb\IsolatedTest\100\bcc000037.bmp
145,100,data\CMATERdb\IsolatedTest\100\bcc000038.bmp
146,100,data\CMATERdb\IsolatedTest\100\bcc000039.bmp
147,100,data\CMATERdb\IsolatedTest\100\bcc000040.bmp
148,100,data\CMATERdb\IsolatedTest\100\bcc000041.bmp
149,100,data\CMATERdb\IsolatedTest\100\bcc000042.bmp
150,100,data\CMATERdb\IsolatedTest\100\bcc000043.bmp
151,100,data\CMATERdb\IsolatedTest\100\bcc000044.bmp
152,100,data\CMATERdb\IsolatedTest\100\bcc000045.bmp
153,100,data\CMATERdb\IsolatedTest\100\bcc000046.bmp
154,100,data\CMATERdb\IsolatedTest\100\bcc000047.bmp
134,100,data\CMATERdb\IsolatedTest\100\bcc000027.bmp
133,100,data\CMATERdb\IsolatedTest\100\bcc000026.bmp
108,100,data\CMATERdb\IsolatedTest\100\bcc000001.bmp
131,100,data\CMATERdb\IsolatedTest\100\bcc000024.bmp
132,100,data\CMATERdb\IsolatedTest\100\bcc000025.bmp
109,100,data\CMATERdb\IsolatedTest\100\bcc000002.bmp
110,100,data\CMATERdb\IsolatedTest\100\bcc000003.bmp
111,100,data\CMATERdb\IsolatedTest\100\bcc000004.bmp
112,100,data\CMATERdb\IsolatedTest\100\bcc000005.bmp
113,100,data\CMATERdb\IsolatedTest\100\bcc000006.bmp
114,100,data\CMATERdb\IsolatedTest\100\bcc000007.bmp
116,100,data\CMATERdb\IsolatedTest\100\bcc000009.bmp
117,100,data\CMATERdb\IsolatedTest\100\bcc000010.bmp
118,100,data\CMATERdb\IsolatedTest\100\bcc000011.bmp
119,100,data\CMATERdb\IsolatedTest\100\bcc000012.bmp
115,100,data\CMATERdb\IsolatedTest\100\bcc000008.bmp
121,100,data\CMATERdb\IsolatedTest\100\bcc000014.bmp
130,100,data\CMATERdb\IsolatedTest\100\bcc000023.bmp
120,100,data\CMATERdb\IsolatedTest\100\bcc000013.bmp
128,100,data\CMATERdb\IsolatedTest\100\bcc000021.bmp
127,100,data\CMATERdb\IsolatedTest\100\bcc000020.bmp
126,100,data\CMATERdb\IsolatedTest\100\bcc000019.bmp
129,100,data\CMATERdb\IsolatedTest\100\bcc000022.bmp
124,100,data\CMATERdb\IsolatedTest\100\bcc000017.bmp
123,100,data\CMATERdb\IsolatedTest\100\bcc000016.bmp
122,100,data\CMATERdb\IsolatedTest\100\bcc000015.bmp
125,100,data\CMATERdb\IsolatedTest\100\bcc000018.bmp
189,101,data\CMATERdb\IsolatedTest\101\bcc000034.bmp
182,101,data\CMATERdb\IsolatedTest\101\bcc000027.bmp
183,101,data\CMATERdb\IsolatedTest\101\bcc000028.bmp
184,101,data\CMATERdb\IsolatedTest\101\bcc000029.bmp
185,101,data\CMATERdb\IsolatedTest\101\bcc000030.bmp
186,101,data\CMATERdb\IsolatedTest\101\bcc000031.bmp
187,101,data\CMATERdb\IsolatedTest\101\bcc000032.bmp
188,101,data\CMATERdb\IsolatedTest\101\bcc000033.bmp
190,101,data\CMATERdb\IsolatedTest\101\bcc000035.bmp
201,101,data\CMATERdb\IsolatedTest\101\bcc000046.bmp
192,101,data\CMATERdb\IsolatedTest\101\bcc000037.bmp
193,101,data\CMATERdb\IsolatedTest\101\bcc000038.bmp
194,101,data\CMATERdb\IsolatedTest\101\bcc000039.bmp
195,101,data\CMATERdb\IsolatedTest\101\bcc000040.bmp
196,101,data\CMATERdb\IsolatedTest\101\bcc000041.bmp
197,101,data\CMATERdb\IsolatedTest\101\bcc000042.bmp
198,101,data\CMATERdb\IsolatedTest\101\bcc000043.bmp
199,101,data\CMATERdb\IsolatedTest\101\bcc000044.bmp
200,101,data\CMATERdb\IsolatedTest\101\bcc000045.bmp
181,101,data\CMATERdb\IsolatedTest\101\bcc000026.bmp
191,101,data\CMATERdb\IsolatedTest\101\bcc000036.bmp
180,101,data\CMATERdb\IsolatedTest\101\bcc000025.bmp
169,101,data\CMATERdb\IsolatedTest\101\bcc000014.bmp
178,101,data\CMATERdb\IsolatedTest\101\bcc000023.bmp
202,101,data\CMATERdb\IsolatedTest\101\bcc000047.bmp
156,101,data\CMATERdb\IsolatedTest\101\bcc000001.bmp
157,101,data\CMATERdb\IsolatedTest\101\bcc000002.bmp
158,101,data\CMATERdb\IsolatedTest\101\bcc000003.bmp
160,101,data\CMATERdb\IsolatedTest\101\bcc000005.bmp
161,101,data\CMATERdb\IsolatedTest\101\bcc000006.bmp
162,101,data\CMATERdb\IsolatedTest\101\bcc000007.bmp
163,101,data\CMATERdb\IsolatedTest\101\bcc000008.bmp
164,101,data\CMATERdb\IsolatedTest\101\bcc000009.bmp
165,101,data\CMATERdb\IsolatedTest\101\bcc000010.bmp
166,101,data\CMATERdb\IsolatedTest\101\bcc000011.bmp
167,101,data\CMATERdb\IsolatedTest\101\bcc000012.bmp
168,101,data\CMATERdb\IsolatedTest\101\bcc000013.bmp
170,101,data\CMATERdb\IsolatedTest\101\bcc000015.bmp
171,101,data\CMATERdb\IsolatedTest\101\bcc000016.bmp
172,101,data\CMATERdb\IsolatedTest\101\bcc000017.bmp
173,101,data\CMATERdb\IsolatedTest\101\bcc000018.bmp
174,101,data\CMATERdb\IsolatedTest\101\bcc000019.bmp
175,101,data\CMATERdb\IsolatedTest\101\bcc000020.bmp
176,101,data\CMATERdb\IsolatedTest\101\bcc000021.bmp
177,101,data\CMATERdb\IsolatedTest\101\bcc000022.bmp
179,101,data\CMATERdb\IsolatedTest\101\bcc000024.bmp
155,101,data\CMATERdb\IsolatedTest\101\bcc000000.bmp
159,101,data\CMATERdb\IsolatedTest\101\bcc000004.bmp
228,102,data\CMATERdb\IsolatedTest\102\bcc000025.bmp
234,102,data\CMATERdb\IsolatedTest\102\bcc000031.bmp
233,102,data\CMATERdb\IsolatedTest\102\bcc000030.bmp
232,102,data\CMATERdb\IsolatedTest\102\bcc000029.bmp
231,102,data\CMATERdb\IsolatedTest\102\bcc000028.bmp
230,102,data\CMATERdb\IsolatedTest\102\bcc000027.bmp
229,102,data\CMATERdb\IsolatedTest\102\bcc000026.bmp
227,102,data\CMATERdb\IsolatedTest\102\bcc000024.bmp
226,102,data\CMATERdb\IsolatedTest\102\bcc000023.bmp
225,102,data\CMATERdb\IsolatedTest\102\bcc000022.bmp
224,102,data\CMATERdb\IsolatedTest\102\bcc000021.bmp
223,102,data\CMATERdb\IsolatedTest\102\bcc000020.bmp
222,102,data\CMATERdb\IsolatedTest\102\bcc000019.bmp
221,102,data\CMATERdb\IsolatedTest\102\bcc000018.bmp
220,102,data\CMATERdb\IsolatedTest\102\bcc000017.bmp
235,102,data\CMATERdb\IsolatedTest\102\bcc000032.bmp
219,102,data\CMATERdb\IsolatedTest\102\bcc000016.bmp
217,102,data\CMATERdb\IsolatedTest\102\bcc000014.bmp
216,102,data\CMATERdb\IsolatedTest\102\bcc000013.bmp
215,102,data\CMATERdb\IsolatedTest\102\bcc000012.bmp
213,102,data\CMATERdb\IsolatedTest\102\bcc000010.bmp
212,102,data\CMATERdb\IsolatedTest\102\bcc000009.bmp
211,102,data\CMATERdb\IsolatedTest\102\bcc000008.bmp
210,102,data\CMATERdb\IsolatedTest\102\bcc000007.bmp
209,102,data\CMATERdb\IsolatedTest\102\bcc000006.bmp
208,102,data\CMATERdb\IsolatedTest\102\bcc000005.bmp
207,102,data\CMATERdb\IsolatedTest\102\bcc000004.bmp
206,102,data\CMATERdb\IsolatedTest\102\bcc000003.bmp
205,102,data\CMATERdb\IsolatedTest\102\bcc000002.bmp
204,102,data\CMATERdb\IsolatedTest\102\bcc000001.bmp
203,102,data\CMATERdb\IsolatedTest\102\bcc000000.bmp
218,102,data\CMATERdb\IsolatedTest\102\bcc000015.bmp
236,102,data\CMATERdb\IsolatedTest\102\bcc000033.bmp
214,102,data\CMATERdb\IsolatedTest\102\bcc000011.bmp
238,102,data\CMATERdb\IsolatedTest\102\bcc000035.bmp
243,102,data\CMATERdb\IsolatedTest\102\bcc000040.bmp
242,102,data\CMATERdb\IsolatedTest\102\bcc000039.bmp
237,102,data\CMATERdb\IsolatedTest\102\bcc000034.bmp
240,102,data\CMATERdb\IsolatedTest\102\bcc000037.bmp
241,102,data\CMATERdb\IsolatedTest\102\bcc000038.bmp
239,102,data\CMATERdb\IsolatedTest\102\bcc000036.bmp
295,103,data\CMATERdb\IsolatedTest\103\2\bcc000026.bmp
294,103,data\CMATERdb\IsolatedTest\103\2\bcc000025.bmp
293,103,data\CMATERdb\IsolatedTest\103\2\bcc000024.bmp
292,103,data\CMATERdb\IsolatedTest\103\2\bcc000023.bmp
291,103,data\CMATERdb\IsolatedTest\103\2\bcc000022.bmp
290,103,data\CMATERdb\IsolatedTest\103\2\bcc000021.bmp
282,103,data\CMATERdb\IsolatedTest\103\2\bcc000013.bmp
288,103,data\CMATERdb\IsolatedTest\103\2\bcc000019.bmp
287,103,data\CMATERdb\IsolatedTest\103\2\bcc000018.bmp
286,103,data\CMATERdb\IsolatedTest\103\2\bcc000017.bmp
285,103,data\CMATERdb\IsolatedTest\103\2\bcc000016.bmp
284,103,data\CMATERdb\IsolatedTest\103\2\bcc000015.bmp
283,103,data\CMATERdb\IsolatedTest\103\2\bcc000014.bmp
289,103,data\CMATERdb\IsolatedTest\103\2\bcc000020.bmp
281,103,data\CMATERdb\IsolatedTest\103\2\bcc000012.bmp
296,103,data\CMATERdb\IsolatedTest\103\2\bcc000027.bmp
278,103,data\CMATERdb\IsolatedTest\103\2\bcc000009.bmp
277,103,data\CMATERdb\IsolatedTest\103\2\bcc000008.bmp
276,103,data\CMATERdb\IsolatedTest\103\2\bcc000007.bmp
275,103,data\CMATERdb\IsolatedTest\103\2\bcc000006.bmp
274,103,data\CMATERdb\IsolatedTest\103\2\bcc000005.bmp
273,103,data\CMATERdb\IsolatedTest\103\2\bcc000004.bmp
272,103,data\CMATERdb\IsolatedTest\103\2\bcc000003.bmp
271,103,data\CMATERdb\IsolatedTest\103\2\bcc000002.bmp
270,103,data\CMATERdb\IsolatedTest\103\2\bcc000001.bmp
269,103,data\CMATERdb\IsolatedTest\103\2\bcc000000.bmp
268,103,data\CMATERdb\IsolatedTest\103\1\bcc000024.bmp
267,103,data\CMATERdb\IsolatedTest\103\1\bcc000023.bmp
280,103,data\CMATERdb\IsolatedTest\103\2\bcc000011.bmp
279,103,data\CMATERdb\IsolatedTest\103\2\bcc000010.bmp
265,103,data\CMATERdb\IsolatedTest\103\1\bcc000021.bmp
259,103,data\CMATERdb\IsolatedTest\103\1\bcc000015.bmp
258,103,data\CMATERdb\IsolatedTest\103\1\bcc000014.bmp
256,103,data\CMATERdb\IsolatedTest\103\1\bcc000012.bmp
260,103,data\CMATERdb\IsolatedTest\103\1\bcc000016.bmp
261,103,data\CMATERdb\IsolatedTest\103\1\bcc000017.bmp
262,103,data\CMATERdb\IsolatedTest\103\1\bcc000018.bmp
263,103,data\CMATERdb\IsolatedTest\103\1\bcc000019.bmp
264,103,data\CMATERdb\IsolatedTest\103\1\bcc000020.bmp
255,103,data\CMATERdb\IsolatedTest\103\1\bcc000011.bmp
254,103,data\CMATERdb\IsolatedTest\103\1\bcc000010.bmp
266,103,data\CMATERdb\IsolatedTest\103\1\bcc000022.bmp
253,103,data\CMATERdb\IsolatedTest\103\1\bcc000009.bmp
251,103,data\CMATERdb\IsolatedTest\103\1\bcc000007.bmp
250,103,data\CMATERdb\IsolatedTest\103\1\bcc000006.bmp
249,103,data\CMATERdb\IsolatedTest\103\1\bcc000005.bmp
248,103,data\CMATERdb\IsolatedTest\103\1\bcc000004.bmp
247,103,data\CMATERdb\IsolatedTest\103\1\bcc000003.bmp
246,103,data\CMATERdb\IsolatedTest\103\1\bcc000002.bmp
245,103,data\CMATERdb\IsolatedTest\103\1\bcc000001.bmp
244,103,data\CMATERdb\IsolatedTest\103\1\bcc000000.bmp
252,103,data\CMATERdb\IsolatedTest\103\1\bcc000008.bmp
257,103,data\CMATERdb\IsolatedTest\103\1\bcc000013.bmp
309,104,data\CMATERdb\IsolatedTest\104\bcc000012.bmp
305,104,data\CMATERdb\IsolatedTest\104\bcc000008.bmp
310,104,data\CMATERdb\IsolatedTest\104\bcc000013.bmp
311,104,data\CMATERdb\IsolatedTest\104\bcc000014.bmp
312,104,data\CMATERdb\IsolatedTest\104\bcc000015.bmp
313,104,data\CMATERdb\IsolatedTest\104\bcc000016.bmp
308,104,data\CMATERdb\IsolatedTest\104\bcc000011.bmp
307,104,data\CMATERdb\IsolatedTest\104\bcc000010.bmp
306,104,data\CMATERdb\IsolatedTest\104\bcc000009.bmp
297,104,data\CMATERdb\IsolatedTest\104\bcc000000.bmp
298,104,data\CMATERdb\IsolatedTest\104\bcc000001.bmp
299,104,data\CMATERdb\IsolatedTest\104\bcc000002.bmp
300,104,data\CMATERdb\IsolatedTest\104\bcc000003.bmp
301,104,data\CMATERdb\IsolatedTest\104\bcc000004.bmp
302,104,data\CMATERdb\IsolatedTest\104\bcc000005.bmp
304,104,data\CMATERdb\IsolatedTest\104\bcc000007.bmp
303,104,data\CMATERdb\IsolatedTest\104\bcc000006.bmp
334,104,data\CMATERdb\IsolatedTest\104\bcc000037.bmp
315,104,data\CMATERdb\IsolatedTest\104\bcc000018.bmp
340,104,data\CMATERdb\IsolatedTest\104\bcc000043.bmp
339,104,data\CMATERdb\IsolatedTest\104\bcc000042.bmp
338,104,data\CMATERdb\IsolatedTest\104\bcc000041.bmp
337,104,data\CMATERdb\IsolatedTest\104\bcc000040.bmp
336,104,data\CMATERdb\IsolatedTest\104\bcc000039.bmp
335,104,data\CMATERdb\IsolatedTest\104\bcc000038.bmp
333,104,data\CMATERdb\IsolatedTest\104\bcc000036.bmp
332,104,data\CMATERdb\IsolatedTest\104\bcc000035.bmp
331,104,data\CMATERdb\IsolatedTest\104\bcc000034.bmp
314,104,data\CMATERdb\IsolatedTest\104\bcc000017.bmp
329,104,data\CMATERdb\IsolatedTest\104\bcc000032.bmp
328,104,data\CMATERdb\IsolatedTest\104\bcc000031.bmp
327,104,data\CMATERdb\IsolatedTest\104\bcc000030.bmp
326,104,data\CMATERdb\IsolatedTest\104\bcc000029.bmp
330,104,data\CMATERdb\IsolatedTest\104\bcc000033.bmp
318,104,data\CMATERdb\IsolatedTest\104\bcc000021.bmp
317,104,data\CMATERdb\IsolatedTest\104\bcc000020.bmp
319,104,data\CMATERdb\IsolatedTest\104\bcc000022.bmp
320,104,data\CMATERdb\IsolatedTest\104\bcc000023.bmp
321,104,data\CMATERdb\IsolatedTest\104\bcc000024.bmp
322,104,data\CMATERdb\IsolatedTest\104\bcc000025.bmp
323,104,data\CMATERdb\IsolatedTest\104\bcc000026.bmp
324,104,data\CMATERdb\IsolatedTest\104\bcc000027.bmp
325,104,data\CMATERdb\IsolatedTest\104\bcc000028.bmp
316,104,data\CMATERdb\IsolatedTest\104\bcc000019.bmp
344,105,data\CMATERdb\IsolatedTest\105\bcc000003.bmp
345,105,data\CMATERdb\IsolatedTest\105\bcc000004.bmp
346,105,data\CMATERdb\IsolatedTest\105\bcc000005.bmp
347,105,data\CMATERdb\IsolatedTest\105\bcc000006.bmp
348,105,data\CMATERdb\IsolatedTest\105\bcc000007.bmp
349,105,data\CMATERdb\IsolatedTest\105\bcc000008.bmp
351,105,data\CMATERdb\IsolatedTest\105\bcc000010.bmp
352,105,data\CMATERdb\IsolatedTest\105\bcc000011.bmp
353,105,data\CMATERdb\IsolatedTest\105\bcc000012.bmp
354,105,data\CMATERdb\IsolatedTest\105\bcc000013.bmp
355,105,data\CMATERdb\IsolatedTest\105\bcc000014.bmp
356,105,data\CMATERdb\IsolatedTest\105\bcc000015.bmp
357,105,data\CMATERdb\IsolatedTest\105\bcc000016.bmp
358,105,data\CMATERdb\IsolatedTest\105\bcc000017.bmp
364,105,data\CMATERdb\IsolatedTest\105\bcc000023.bmp
363,105,data\CMATERdb\IsolatedTest\105\bcc000022.bmp
362,105,data\CMATERdb\IsolatedTest\105\bcc000021.bmp
361,105,data\CMATERdb\IsolatedTest\105\bcc000020.bmp
350,105,data\CMATERdb\IsolatedTest\105\bcc000009.bmp
343,105,data\CMATERdb\IsolatedTest\105\bcc000002.bmp
378,105,data\CMATERdb\IsolatedTest\105\bcc000037.bmp
341,105,data\CMATERdb\IsolatedTest\105\bcc000000.bmp
377,105,data\CMATERdb\IsolatedTest\105\bcc000036.bmp
376,105,data\CMATERdb\IsolatedTest\105\bcc000035.bmp
375,105,data\CMATERdb\IsolatedTest\105\bcc000034.bmp
374,105,data\CMATERdb\IsolatedTest\105\bcc000033.bmp
373,105,data\CMATERdb\IsolatedTest\105\bcc000032.bmp
372,105,data\CMATERdb\IsolatedTest\105\bcc000031.bmp
371,105,data\CMATERdb\IsolatedTest\105\bcc000030.bmp
370,105,data\CMATERdb\IsolatedTest\105\bcc000029.bmp
369,105,data\CMATERdb\IsolatedTest\105\bcc000028.bmp
368,105,data\CMATERdb\IsolatedTest\105\bcc000027.bmp
367,105,data\CMATERdb\IsolatedTest\105\bcc000026.bmp
366,105,data\CMATERdb\IsolatedTest\105\bcc000025.bmp
365,105,data\CMATERdb\IsolatedTest\105\bcc000024.bmp
380,105,data\CMATERdb\IsolatedTest\105\bcc000039.bmp
381,105,data\CMATERdb\IsolatedTest\105\bcc000040.bmp
382,105,data\CMATERdb\IsolatedTest\105\bcc000041.bmp
383,105,data\CMATERdb\IsolatedTest\105\bcc000042.bmp
359,105,data\CMATERdb\IsolatedTest\105\bcc000018.bmp
379,105,data\CMATERdb\IsolatedTest\105\bcc000038.bmp
342,105,data\CMATERdb\IsolatedTest\105\bcc000001.bmp
360,105,data\CMATERdb\IsolatedTest\105\bcc000019.bmp
418,106,data\CMATERdb\IsolatedTest\106\bcc000034.bmp
402,106,data\CMATERdb\IsolatedTest\106\bcc000018.bmp
400,106,data\CMATERdb\IsolatedTest\106\bcc000016.bmp
399,106,data\CMATERdb\IsolatedTest\106\bcc000015.bmp
398,106,data\CMATERdb\IsolatedTest\106\bcc000014.bmp
397,106,data\CMATERdb\IsolatedTest\106\bcc000013.bmp
396,106,data\CMATERdb\IsolatedTest\106\bcc000012.bmp
395,106,data\CMATERdb\IsolatedTest\106\bcc000011.bmp
394,106,data\CMATERdb\IsolatedTest\106\bcc000010.bmp
393,106,data\CMATERdb\IsolatedTest\106\bcc000009.bmp
392,106,data\CMATERdb\IsolatedTest\106\bcc000008.bmp
391,106,data\CMATERdb\IsolatedTest\106\bcc000007.bmp
390,106,data\CMATERdb\IsolatedTest\106\bcc000006.bmp
389,106,data\CMATERdb\IsolatedTest\106\bcc000005.bmp
388,106,data\CMATERdb\IsolatedTest\106\bcc000004.bmp
387,106,data\CMATERdb\IsolatedTest\106\bcc000003.bmp
386,106,data\CMATERdb\IsolatedTest\106\bcc000002.bmp
385,106,data\CMATERdb\IsolatedTest\106\bcc000001.bmp
384,106,data\CMATERdb\IsolatedTest\106\bcc000000.bmp
401,106,data\CMATERdb\IsolatedTest\106\bcc000017.bmp
417,106,data\CMATERdb\IsolatedTest\106\bcc000033.bmp
403,106,data\CMATERdb\IsolatedTest\106\bcc000019.bmp
415,106,data\CMATERdb\IsolatedTest\106\bcc000031.bmp
419,106,data\CMATERdb\IsolatedTest\106\bcc000035.bmp
420,106,data\CMATERdb\IsolatedTest\106\bcc000036.bmp
421,106,data\CMATERdb\IsolatedTest\106\bcc000037.bmp
422,106,data\CMATERdb\IsolatedTest\106\bcc000038.bmp
423,106,data\CMATERdb\IsolatedTest\106\bcc000039.bmp
424,106,data\CMATERdb\IsolatedTest\106\bcc000040.bmp
425,106,data\CMATERdb\IsolatedTest\106\bcc000041.bmp
416,106,data\CMATERdb\IsolatedTest\106\bcc000032.bmp
405,106,data\CMATERdb\IsolatedTest\106\bcc000021.bmp
404,106,data\CMATERdb\IsolatedTest\106\bcc000020.bmp
407,106,data\CMATERdb\IsolatedTest\106\bcc000023.bmp
408,106,data\CMATERdb\IsolatedTest\106\bcc000024.bmp
409,106,data\CMATERdb\IsolatedTest\106\bcc000025.bmp
410,106,data\CMATERdb\IsolatedTest\106\bcc000026.bmp
411,106,data\CMATERdb\IsolatedTest\106\bcc000027.bmp
412,106,data\CMATERdb\IsolatedTest\106\bcc000028.bmp
413,106,data\CMATERdb\IsolatedTest\106\bcc000029.bmp
414,106,data\CMATERdb\IsolatedTest\106\bcc000030.bmp
406,106,data\CMATERdb\IsolatedTest\106\bcc000022.bmp
465,107,data\CMATERdb\IsolatedTest\107\bcc000039.bmp
468,107,data\CMATERdb\IsolatedTest\107\bcc000042.bmp
467,107,data\CMATERdb\IsolatedTest\107\bcc000041.bmp
466,107,data\CMATERdb\IsolatedTest\107\bcc000040.bmp
464,107,data\CMATERdb\IsolatedTest\107\bcc000038.bmp
463,107,data\CMATERdb\IsolatedTest\107\bcc000037.bmp
462,107,data\CMATERdb\IsolatedTest\107\bcc000036.bmp
440,107,data\CMATERdb\IsolatedTest\107\bcc000014.bmp
439,107,data\CMATERdb\IsolatedTest\107\bcc000013.bmp
438,107,data\CMATERdb\IsolatedTest\107\bcc000012.bmp
437,107,data\CMATERdb\IsolatedTest\107\bcc000011.bmp
436,107,data\CMATERdb\IsolatedTest\107\bcc000010.bmp
435,107,data\CMATERdb\IsolatedTest\107\bcc000009.bmp
434,107,data\CMATERdb\IsolatedTest\107\bcc000008.bmp
433,107,data\CMATERdb\IsolatedTest\107\bcc000007.bmp
432,107,data\CMATERdb\IsolatedTest\107\bcc000006.bmp
431,107,data\CMATERdb\IsolatedTest\107\bcc000005.bmp
430,107,data\CMATERdb\IsolatedTest\107\bcc000004.bmp
429,107,data\CMATERdb\IsolatedTest\107\bcc000003.bmp
428,107,data\CMATERdb\IsolatedTest\107\bcc000002.bmp
427,107,data\CMATERdb\IsolatedTest\107\bcc000001.bmp
426,107,data\CMATERdb\IsolatedTest\107\bcc000000.bmp
442,107,data\CMATERdb\IsolatedTest\107\bcc000016.bmp
443,107,data\CMATERdb\IsolatedTest\107\bcc000017.bmp
441,107,data\CMATERdb\IsolatedTest\107\bcc000015.bmp
445,107,data\CMATERdb\IsolatedTest\107\bcc000019.bmp
461,107,data\CMATERdb\IsolatedTest\107\bcc000035.bmp
460,107,data\CMATERdb\IsolatedTest\107\bcc000034.bmp
459,107,data\CMATERdb\IsolatedTest\107\bcc000033.bmp
458,107,data\CMATERdb\IsolatedTest\107\bcc000032.bmp
457,107,data\CMATERdb\IsolatedTest\107\bcc000031.bmp
444,107,data\CMATERdb\IsolatedTest\107\bcc000018.bmp
455,107,data\CMATERdb\IsolatedTest\107\bcc000029.bmp
454,107,data\CMATERdb\IsolatedTest\107\bcc000028.bmp
456,107,data\CMATERdb\IsolatedTest\107\bcc000030.bmp
452,107,data\CMATERdb\IsolatedTest\107\bcc000026.bmp
451,107,data\CMATERdb\IsolatedTest\107\bcc000025.bmp
450,107,data\CMATERdb\IsolatedTest\107\bcc000024.bmp
449,107,data\CMATERdb\IsolatedTest\107\bcc000023.bmp
448,107,data\CMATERdb\IsolatedTest\107\bcc000022.bmp
447,107,data\CMATERdb\IsolatedTest\107\bcc000021.bmp
446,107,data\CMATERdb\IsolatedTest\107\bcc000020.bmp
453,107,data\CMATERdb\IsolatedTest\107\bcc000027.bmp
511,108,data\CMATERdb\IsolatedTest\108\bcc000042.bmp
516,108,data\CMATERdb\IsolatedTest\108\bcc000047.bmp
515,108,data\CMATERdb\IsolatedTest\108\bcc000046.bmp
514,108,data\CMATERdb\IsolatedTest\108\bcc000045.bmp
513,108,data\CMATERdb\IsolatedTest\108\bcc000044.bmp
512,108,data\CMATERdb\IsolatedTest\108\bcc000043.bmp
510,108,data\CMATERdb\IsolatedTest\108\bcc000041.bmp
487,108,data\CMATERdb\IsolatedTest\108\bcc000018.bmp
508,108,data\CMATERdb\IsolatedTest\108\bcc000039.bmp
509,108,data\CMATERdb\IsolatedTest\108\bcc000040.bmp
484,108,data\CMATERdb\IsolatedTest\108\bcc000015.bmp
483,108,data\CMATERdb\IsolatedTest\108\bcc000014.bmp
482,108,data\CMATERdb\IsolatedTest\108\bcc000013.bmp
481,108,data\CMATERdb\IsolatedTest\108\bcc000012.bmp
480,108,data\CMATERdb\IsolatedTest\108\bcc000011.bmp
479,108,data\CMATERdb\IsolatedTest\108\bcc000010.bmp
478,108,data\CMATERdb\IsolatedTest\108\bcc000009.bmp
477,108,data\CMATERdb\IsolatedTest\108\bcc000008.bmp
476,108,data\CMATERdb\IsolatedTest\108\bcc000007.bmp
475,108,data\CMATERdb\IsolatedTest\108\bcc000006.bmp
474,108,data\CMATERdb\IsolatedTest\108\bcc000005.bmp
473,108,data\CMATERdb\IsolatedTest\108\bcc000004.bmp
472,108,data\CMATERdb\IsolatedTest\108\bcc000003.bmp
471,108,data\CMATERdb\IsolatedTest\108\bcc000002.bmp
470,108,data\CMATERdb\IsolatedTest\108\bcc000001.bmp
469,108,data\CMATERdb\IsolatedTest\108\bcc000000.bmp
486,108,data\CMATERdb\IsolatedTest\108\bcc000017.bmp
488,108,data\CMATERdb\IsolatedTest\108\bcc000019.bmp
485,108,data\CMATERdb\IsolatedTest\108\bcc000016.bmp
502,108,data\CMATERdb\IsolatedTest\108\bcc000033.bmp
507,108,data\CMATERdb\IsolatedTest\108\bcc000038.bmp
